note_id,type,title,desc,video_url,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,tag_list,last_modify_ts,note_url,source_keyword,xsec_token
6097d34e0000000001025b76,video,70岁依旧合理的忙着 快乐的笑着 充实的过着,每一个人都要抓住生命中的每一天，做自己喜欢的事情，合理的忙着，快乐的笑着，充实的过着。,http://sns-video-bd.xhscdn.com/d2762513-b3d6-30ff-8ba8-05797002d185,1.62056E+12,1.62056E+12,5e5124ab0000000001004e03,爱时尚的天蝎奶奶,https://sns-avatar-qc.xhscdn.com/avatar/604d90e905d40cf0e73f539f.jpg,3.5万,5171,892,4892,,http://sns-webpic-qc.xhscdn.com/202508101659/65af1782ea47404c9a95075ea6167f89/ae360e23-a4cf-3714-8bfc-26825d21d792!nd_dft_wlteh_webp_3,,1.75482E+12,https://www.xiaohongshu.com/explore/6097d34e0000000001025b76?xsec_token=ABsHOmI_AJXXT1BQ1UFiZnKKRY_xfEVIwjdvJhf7OhrKI=&xsec_source=pc_search,,ABsHOmI_AJXXT1BQ1UFiZnKKRY_xfEVIwjdvJhf7OhrKI=
6071241700000000210356ac,video,时光荏苒 不负韶华,很多朋友说想看看我年轻的时候，今天整理了一下照片，回忆起很多青春岁月，感慨万千，我想年龄不该成为负担，而且你的勋章，每一个年龄都有自己的精彩，不负韶华，不负岁月，不负自己。,http://sns-video-bd.xhscdn.com/2b397c85-a223-316a-b504-7885b269e0e8,1.61803E+12,1.61803E+12,5e5124ab0000000001004e03,爱时尚的天蝎奶奶,https://sns-avatar-qc.xhscdn.com/avatar/604d90e905d40cf0e73f539f.jpg,6320,633,578,396,,http://sns-webpic-qc.xhscdn.com/202508101659/ad7d316526062e2fabc221a4ff93b754/a86923cb-cd4b-3292-91d4-2466a8524dff!nd_dft_wlteh_webp_3,,1.75482E+12,https://www.xiaohongshu.com/explore/6071241700000000210356ac?xsec_token=ABXZaVpLbaEYWh48h7l8Mb-JybR9mnNm8ySTpO_b8rDZc=&xsec_source=pc_search,,ABXZaVpLbaEYWh48h7l8Mb-JybR9mnNm8ySTpO_b8rDZc=
66fbfab9000000002c029ab2,normal,人老了，买东西就当买玩具，图个开心。,"原来的手机用了好多年，慢得很。这一段一直想买个新的。
孩子们不在身边，我犹豫了好久，不知道买还是不买。
闺女常说，给自己买东西也是老年生活的一个内容，想买就买，别后悔买得好不好，不管买啥，都当给自己买个玩具，只要当下开心就好。
所以没和孩子们商量，吃过早饭，我骑车上街，跑了三个华为店，看了又看，最后选中了一个我喜欢的。
缴了1200元，营业员把卡装好，我又兴奋又忐忑。
回到家，打开新手机我翻弄起来，很快就顺手了，还挺好用的。我兴奋不已，感觉自己真了不起。",,1.72779E+12,1.72779E+12,631c4b79000000002303f8f5,悦 之,https://sns-avatar-qc.xhscdn.com/avatar/631c5004d5f3dfdbbf96b9c7.jpg,7.4万,3058,4768,3764,,http://sns-webpic-qc.xhscdn.com/202508101659/e75d0490ab5658b205e9f9535d9fac7d/1040g2sg318dimbo244a05oos9dsovu7lu08iv50!nd_dft_wlteh_webp_3,,1.75482E+12,https://www.xiaohongshu.com/explore/66fbfab9000000002c029ab2?xsec_token=ABhuuRU0FS7Fhe20MPxa4cTushmghFZOcsCeNnSly6_d0=&xsec_source=pc_search,,ABhuuRU0FS7Fhe20MPxa4cTushmghFZOcsCeNnSly6_d0=
67775c30000000000800f3d5,video,80岁，我还能写20年,#老红书[话题]# #老人[话题]##80[话题]# 岁#写作[话题]# @小红书成长笔记@李跑记录仪,http://sns-video-bd.xhscdn.com/pre_post/1040g0cg31c67onrbgm0g5oos9dsovu7la0nrhc8,1.73588E+12,1.73588E+12,631c4b79000000002303f8f5,悦 之,https://sns-avatar-qc.xhscdn.com/avatar/631c5004d5f3dfdbbf96b9c7.jpg,1.6万,1437,732,2252,,http://sns-webpic-qc.xhscdn.com/202508101659/882ce0fa1164f5e0793c24220aea0b78/1040g00831c687u6ngu605oos9dsovu7le5an7eg!nd_dft_wgth_webp_3,"老红书,老人,80,写作",1.75482E+12,https://www.xiaohongshu.com/explore/67775c30000000000800f3d5?xsec_token=AB53VnlqcWDIJLC2xsMwIrA316iJ7Zh_HosKKRkP-InbM=&xsec_source=pc_search,,AB53VnlqcWDIJLC2xsMwIrA316iJ7Zh_HosKKRkP-InbM=
63eb6eed00000000130113ce,normal,我80岁创造了康复奇迹,"2022年，我照顾老伴儿累倒，住了两次院，做了很多检查，但病一点不见好转。
6月26号，闺女回家，说她爹有男护工照顾，说服我去她家住一段，我还有点不愿意。
到闺女家的第二天我们就去找医生看病。当时我连车都上不了，坐也坐不成，看病时闺女用身子扛住我的后背用手捧住我的头。
我停了一切西药，开始吃中药。这一吃就是近四个月。
开始，每天还是吃了睡睡了吃，还是头抬不起来，不想走坐不了站不住，半月过去了不见起色。我不说话可我心里清楚，我想我是不行了，让闺女把我送回家。
可慢慢地，不知从什么时候起，我能站了，也会刷牙了，身上有点儿劲了。
我就开始躺一会，强撑着在在屋里走两圈，以后越走越多，但能走不能坐，还是抬不起头来。
又过了一段，我开始学抬头。开始，我躺一会起来走5分钟之后，试着在沙发上坐两三分钟，慢慢走10分钟坐5分钟……
我也有想偷懒的时候，躺着不想起来，闺女会喊我：“妈，起来坐坐吧！”我会说她：“你跟周扒皮样儿！”她笑笑。
时间长了，闺女让我到楼下锻炼，说可以晒晒太阳吸吸新鲜空气。
开始她备个轮椅下楼陪我走，后来我搬个折叠椅自己下楼锻炼……
这时我心理发生了变化，我有信心了，我觉得我能好起来。
药吃了有三个多月，我的身体好多了，到近四个月时我上下午主动下楼锻炼两个小时。
小区的孩子们上下班都会过来陪我晒会太阳，说说话。也有好奇的给我歩步数，计算我一天能走多少步？说半圈35米一圈70米，半天走45圈可走3000多米，一天走十二里多呢。
在那里，我认识了很多拿我当亲人的年轻人，他们时时照顾我，也不住的称赞我，还说向我学习哩！
我身体好了精神也好了。这时闺女有意让我学扫地，刷碗，搅搅锅，有时故意坐那儿看着让我干。
这时我非常想家，疫情也缓解了，闺女报了备，我们做核酸。
12月5号闺女开车送我回家。我俩在家隔离。这七天里闺女让我熬汤，下面条，我都会。接着我自己做饭扫地，慢慢的我学会了照顾自己。
我总结了三条，一，注意适当的锻炼身体，要坚持；二，心态好，生活有目标，满足，报恩，三，拒绝废物式养老，这样延长寿命是不成问题的。",,1.67637E+12,1.67637E+12,631c4b79000000002303f8f5,悦 之,https://sns-avatar-qc.xhscdn.com/avatar/631c5004d5f3dfdbbf96b9c7.jpg,390,36,127,36,,http://sns-webpic-qc.xhscdn.com/202508101659/4d6364c621743fc034c3c204c09ab45f/1000g00821ue4h9ufe06g5oos9dsovu7lbhiqucg!nd_dft_wgth_webp_3,,1.75482E+12,https://www.xiaohongshu.com/explore/63eb6eed00000000130113ce?xsec_token=ABppzwnMi_BX4PYxBgno-3PWNUk6Ob3VhvT2JYgQ4q27s=&xsec_source=pc_search,,ABppzwnMi_BX4PYxBgno-3PWNUk6Ob3VhvT2JYgQ4q27s=
64072b9500000000120323c8,normal,拒绝废物式养老一整理衣柜,"上午把一个框子乱七八八糟的东西全部清出来，分分类，能穿的，该扔的，能捐的，废物利用的，一直忙了几个小时，非常累。
年令大了记忆力差了，东西还是少点儿，也可以腾出不少空间，看着心里也舒服！",,1.67819E+12,1.67819E+12,631c4b79000000002303f8f5,悦 之,https://sns-avatar-qc.xhscdn.com/avatar/631c5004d5f3dfdbbf96b9c7.jpg,252,20,44,4,,http://sns-webpic-qc.xhscdn.com/202508101659/ec41c54aa50ea2bb57bf276d308729de/1000g00825ap8aeqfs05g5oos9dsovu7lbmv27f8!nd_dft_wgth_webp_3,,1.75482E+12,https://www.xiaohongshu.com/explore/64072b9500000000120323c8?xsec_token=ABHbmZ6lEdwHx8jDs4oNyuvaFckGme0aZpVmSza35Mc5c=&xsec_source=pc_search,,ABHbmZ6lEdwHx8jDs4oNyuvaFckGme0aZpVmSza35Mc5c=
64256fd60000000007039c82,normal,我几十年的秘密,"今天回老家，发现几捆旧日记。
除了最近几年的还能看，其他几捆都已经损坏成了一团霉纸，让我心疼不已。
我每天坚持写日记记生活流水账，已经几十年了。",,1.68018E+12,1.68018E+12,631c4b79000000002303f8f5,悦 之,https://sns-avatar-qc.xhscdn.com/avatar/631c5004d5f3dfdbbf96b9c7.jpg,624,81,72,15,,"http://sns-webpic-qc.xhscdn.com/202508101659/2fd4981ee6767d1bcd616e971b0c2474/1000g0082910i1kafi06g5oos9dsovu7llbv8v58!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/64248e64a123ef456a89bb2ee9e6346e/1000g0082910i1kafi05g5oos9dsovu7lsbng8ro!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/f2f34b72224ba1f5cdfcbd9defb8d5ce/1000g0082910i1kafi0505oos9dsovu7lbrap1m8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/4fcf705aca9a2400218e48e10dc0826d/1000g0082910i1kafi0605oos9dsovu7lfhn6evo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/12d24781259cd2871423726973e8b205/1000g0082910i1kafi01g5oos9dsovu7l0ue6a18!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/5a89c0d31d9adbab1f6da74570237249/1000g0082910i1kafi0405oos9dsovu7lm4r9d70!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/9988946dddf778baa8b2aefd7b6c735d/1000g0082910i1kafi0305oos9dsovu7l1tcmeto!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/213dd31c42fe149c20d7deca0f74a647/1000g0082910i1kafi0205oos9dsovu7l9cf1j50!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/f6e9f3c730708071cf6a88738ec05dd2/1000g0082910i1kafi04g5oos9dsovu7luh4qht0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/1cd7eb2cd48a9b54abd0625fd551401b/1000g0082910i1kafi02g5oos9dsovu7lku04m58!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/1aedbf4192038de0fe8258aed645d101/1000g0082910i1kafi00g5oos9dsovu7lu4oiejo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/e9939f4ae2c5330b278396382a1eca0f/1000g0082910i1kafi0105oos9dsovu7l4mpvd1g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/9cd9afade28c19ceafadf2adde7d6b18/1000g0082910i1kafi03g5oos9dsovu7lj7t08u0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/662434fed99dae8c179d8ec1056b5a4f/1000g0082910i1kafi0005oos9dsovu7lgi75ibg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/14a78292d1d742907d7340ec8156469a/1000g0082910ihl0fm06g5oos9dsovu7l4h3vftg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/950b8370e4545c6181313be717b2462c/1000g0082910ihl0fm0605oos9dsovu7lepi8bng!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/80c04e0d37531cdb96ba2d07018fecc3/1000g0082910ihl0fm0505oos9dsovu7lvaf6260!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/081965965ecb3b30a8a9b6d505649c0b/1000g0082910ihl0fm0005oos9dsovu7lvf0t3ng!nd_dft_wgth_webp_3",,1.75482E+12,https://www.xiaohongshu.com/explore/64256fd60000000007039c82?xsec_token=AB2qYX3al22bWmkFzwjaWXN7Oe9dDVcQzvXmlxGS8C2Fk=&xsec_source=pc_search,,AB2qYX3al22bWmkFzwjaWXN7Oe9dDVcQzvXmlxGS8C2Fk=
642578af000000002702aa2e,normal,看看2002年的消费水平,"今天回老家还发现了一个老账本。
记账也是几十年的老习惯了，只是之前的都找不到了，太可惜了。",,1.68018E+12,1.68018E+12,631c4b79000000002303f8f5,悦 之,https://sns-avatar-qc.xhscdn.com/avatar/631c5004d5f3dfdbbf96b9c7.jpg,112,60,24,16,,"http://sns-webpic-qc.xhscdn.com/202508101659/d801e4c04f7b2ccf3cff32ec455946d2/1000g0082910ihl0fm02g5oos9dsovu7lba2kjg0!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/cdabfceb0f54a0f035a081549fd7dce4/1000g0082910ihl0fm0205oos9dsovu7liv4pvn0!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/975011b8851c5ebfe709c2d9150374f3/1000g0082910ihl0fm0305oos9dsovu7l9s2232g!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/17bfaa8e021c77db75f0edce4daa7e25/1000g0082910ihl0fm05g5oos9dsovu7lndomkj0!nd_dft_wgth_webp_3",,1.75482E+12,https://www.xiaohongshu.com/explore/642578af000000002702aa2e?xsec_token=AB2qYX3al22bWmkFzwjaWXN60S9-MvS5l5035lcxnepAc=&xsec_source=pc_search,,AB2qYX3al22bWmkFzwjaWXN60S9-MvS5l5035lcxnepAc=
67012287000000002c02a471,normal,写了几十年的日记,"以前写日记
现在写小红书",,1.72813E+12,1.72813E+12,631c4b79000000002303f8f5,悦 之,https://sns-avatar-qc.xhscdn.com/avatar/631c5004d5f3dfdbbf96b9c7.jpg,3949,345,636,137,,"http://sns-webpic-qc.xhscdn.com/202508101659/625645be35c8921878e5b1a2ce7af111/1040g2sg318ipmlm84ca05oos9dsovu7lt06sdrg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/7345a22ac60012be2bf9f433c5e9a78a/1040g2sg318ipmlm84cc05oos9dsovu7l4ivaal0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/5bb67ed66f2351918fc0273db96788ba/1040g2sg318ipmlm84cbg5oos9dsovu7l9fpu280!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/37a0060296d3d3098a90b733006da84d/1040g2sg318ipmlm84cag5oos9dsovu7lj72ffn0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/23260bf6695703b5f46a9e4dfe6b333c/1040g2sg318ipmlm84ccg5oos9dsovu7lvqbas8o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/d49aa008cad1c16ccc13da75c837da50/1040g2sg318ipmlm84c905oos9dsovu7lm05jkq8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/5ad38fbbcfa19a12e7af2f4adf0dda80/1040g2sg318ipmlm84c7g5oos9dsovu7lhgqtl60!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/ed5ca1ab726767f2f0f77ecd26074404/1040g2sg318ipmlm84cdg5oos9dsovu7lrhqrccg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/1f0b7e290cd626f0169bacba8bffa75d/1040g2sg318ipmlm84c8g5oos9dsovu7lv6hsghg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/3a85d5ee2eb0485fff82a6c9da6d3cc4/1040g2sg318ipmlm84c805oos9dsovu7li69p538!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/b3edcd7d0009b9d67b56937c1e5f4f9b/1040g2sg318ipmlm84c9g5oos9dsovu7lguafm08!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/d0290bd82dba16802709e03318ff4c0c/1040g2sg318ipmlm84c705oos9dsovu7ljmhdlgo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/cc23ccb6ca00beccf2c90305fba021db/1040g2sg318ipmlm84cd05oos9dsovu7lrfn5ul8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/de494faaa4faaabb6ba2090ce0e2470e/1040g2sg318ipmmrt3q605oos9dsovu7lpc7a970!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/d75ed9089769061b7596c7fd3e2aa324/1040g2sg318ipmmrt3q5g5oos9dsovu7lq93j7ag!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/49d9794d524b54f0abd361fb7e61bf6a/1040g2sg318ipmmrt3q6g5oos9dsovu7l3a1sdj0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202508101659/6b61cb767d4fe4c269eab18434c0c0d6/1040g2sg318ipmmrt3q505oos9dsovu7l1160458!nd_dft_wlteh_webp_3",,1.75482E+12,https://www.xiaohongshu.com/explore/67012287000000002c02a471?xsec_token=AB1BKYQZ2-T8-qZvRZDjTEkzWhpGGrojSw4fMn35HIkK8=&xsec_source=pc_search,,AB1BKYQZ2-T8-qZvRZDjTEkzWhpGGrojSw4fMn35HIkK8=
67065787000000002c015645,normal,80岁的我给80岁的哥认证,"上午9点多，小区里的老丁哥过来，我在手机上给他认证了高龄补贴，他不清楚自己领了多少，我又帮他查看了发放记录。
平时7号前小区的老朋友都来找我认证完了，他说我不好意思总过来麻烦你，想去民政局，路太远又不想去，没办法就又来了。
我说没事的，一分钟都完成了，以后尽管来。",,1.72847E+12,1.72847E+12,631c4b79000000002303f8f5,悦 之,https://sns-avatar-qc.xhscdn.com/avatar/631c5004d5f3dfdbbf96b9c7.jpg,2407,41,239,35,,http://sns-webpic-qc.xhscdn.com/202508101659/2288edddeb2e5de336775040e8b06bed/1040g2sg318nsdnqo46d05oos9dsovu7l1739810!nd_dft_wlteh_webp_3,,1.75482E+12,https://www.xiaohongshu.com/explore/67065787000000002c015645?xsec_token=ABd8hm3A7F22p-jurrZsX9LJGu41zuQhEbG74XqWDl2BQ=&xsec_source=pc_search,,ABd8hm3A7F22p-jurrZsX9LJGu41zuQhEbG74XqWDl2BQ=
