comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
686293b7000000000602f81a,1.75E+12,,685fbe43000000000d024cda,不觉得奶奶超级棒嘛，我妈都不愿意接受新事物，奶奶基本上新出的一系列电器都会用,589c0f2c7fc5b80f14bf6274,一只狮子座,https://sns-avatar-qc.xhscdn.com/avatar/ae351b5abc78ae2e8d79998354db8440.jpg?imageView2/2/w/120/format/jpg,6,,0,1.75E+12,237
685fc168000000002000de02,1.75E+12,,685fbe43000000000d024cda,一个不吃姜的人，全程皱眉看完,609512da0000000001005562,Sean 阿透,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vpg1d47m4005o4l2bd08lb2k8e6h58?imageView2/2/w/120/format/jpg,17,,0,1.75E+12,544
685fc900000000000c024abb,1.75E+12,,685fbe43000000000d024cda,就那个石墩 我挪一下可能会腰间盘犯了,57ffb0617fc5b8163410afcf,BBJ,https://sns-avatar-qc.xhscdn.com/avatar/5f37bd8a69cb5100011d893b.jpg?imageView2/2/w/120/format/jpg,14,,0,1.75E+12,332
685fd125000000000c024bda,1.75E+12,,685fbe43000000000d024cda,还是跟以前一样拍阿嬷的日常吧，比较爱看那种,59941e8f5e87e754d52bb18c,我是小柒啊,https://sns-avatar-qc.xhscdn.com/avatar/5f18e4700e4d7a00012675bb.jpg?imageView2/2/w/120/format/jpg,3,,0,1.75E+12,17
68619a5f000000000c024f26,1.75E+12,,685fbe43000000000d024cda,好奇很久了 片尾的阿嬷说的tiutiu是啥意思？,60182954000000000101cf0e,曾曾好,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30uvjjvcg54005o0o55a0bjoeb75ch00?imageView2/2/w/120/format/jpg,2,,0,1.75E+12,4
685ffd10000000001102eca2,1.75E+12,,685fbe43000000000d024cda,阿嫲每天的招数其实挺多,5c5e795e0000000011036c6d,牛仔,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jj38terj4705n2uf5f4er3daf75g70?imageView2/2/w/120/format/jpg,2,,0,1.75E+12,38
6888e37a000000002b02dafe,1.75E+12,福建,685fbe43000000000d024cda,@,650ef4850000000017022dab,Kx,https://sns-avatar-qc.xhscdn.com/avatar/645b7f83b46568f580649586.jpg?imageView2/2/w/120/format/jpg,0,,0,1.75E+12,0
68614497000000000c027a8e,1.75E+12,,685fbe43000000000d024cda,为什么不拍一日的了,5cea2839000000000500efd5,勇敢面包粥,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31depn8slgm005n7a50sh9rulm5aso48?imageView2/2/w/120/format/jpg,4,,0,1.75E+12,2
68600410000000002001376a,1.75E+12,,685fbe43000000000d024cda,尤记得前几年的某天夜晚来大姨妈痛经的猛，出门又被雨淋了，回来赶紧给自己煮了加量的生姜🫚红糖水，真的很辣很辣的生姜红糖水，一大碗干下去。半夜屁股痛到人生不能承受之重爆发了我有生之年第一次痔疮。难受了一晚上第二天才确定是痔疮，又痛了很多天。好在用了马应龙几天就好了。生姜，还是适量我觉得[笑哭R],5c787023000000001800f615,小小小小跃,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo319vjcud57a6g5n3oe0hm1tglm15jqa8?imageView2/2/w/120/format/jpg,4,,0,1.75E+12,5
6885d38d0000000009016e9e,1.75E+12,广西,685fbe43000000000d024cda,吃姜长寿,61f9772b000000001000663d,momo,https://sns-avatar-qc.xhscdn.com/avatar/61f977ddeccac47207a6a314.jpg?imageView2/2/w/120/format/jpg,0,,0,1.75E+12,0
68633c2e0000000006007471,1.75E+12,湖北,685fbe43000000000d024cda,[买爆R]我也是一直在看她用的电器很熟练的感觉,559ea995a75c95561e10b50a,bonbon🌙,https://sns-avatar-qc.xhscdn.com/avatar/612cc8d1b6b2ebd6cd39e7ce.jpg?imageView2/2/w/120/format/jpg,0,,686293b7000000000602f81a,1.75E+12,25
6869115600000000060047a1,1.75E+12,湖南,685fbe43000000000d024cda,对,5b93bee5042b920001f6a1b7,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31gaoblj2ia104asdchveb8dnsuhra2o?imageView2/2/w/120/format/jpg,0,,686293b7000000000602f81a,1.75E+12,0
6876fa65000000001102d4c3,1.75E+12,河北,685fbe43000000000d024cda,成长不按年龄，按人的上进心和惰性算,581e74d150c4b468788744dc,栖灼,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jn1bp7m2u6g48qt47qd2h6sgh20pm8?imageView2/2/w/120/format/jpg,0,,686293b7000000000602f81a,1.75E+12,6
6879bca0000000001100c213,1.75E+12,广东,685fbe43000000000d024cda,这样才是对的呀，热爱生活，活到老学到老！,6369ce3a000000001f01cd01,Cherry,https://sns-avatar-qc.xhscdn.com/avatar/66d739bea544d2127edebbf5.jpg?imageView2/2/w/120/format/jpg,0,,686293b7000000000602f81a,1.75E+12,0
6882c730000000001a02a194,1.75E+12,广东,685fbe43000000000d024cda,比我妈强多了[doge][doge][doge],5efeacd4000000000101c2b4,浑身班味的猫咪,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31avu9ot27a005nnulja0bglku9md5lg?imageView2/2/w/120/format/jpg,0,,686293b7000000000602f81a,1.75E+12,0
68858783000000001a02bf7c,1.75E+12,广西,685fbe43000000000d024cda,有的老人老顽固，老古董，不肯接受新事物，思维固化,6167f206000000000201f125,羽馨,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31fu1coivg26g5ob7u830js9550b8d4g?imageView2/2/w/120/format/jpg,0,,686293b7000000000602f81a,1.75E+12,0
685fc3e30000000004018cd8,1.75E+12,,685fbe43000000000d024cda,姜母鸭真的好吃 唯一让我挑姜吃的菜,55ed4c88e4b1cf38cbe98f3a,🍀。,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30rovd6jd2e0041595g68h3pq18t7glg?imageView2/2/w/120/format/jpg,0,,685fc168000000002000de02,1.75E+12,85
685fc1fd000000000c0276b8,1.75E+12,,685fbe43000000000d024cda,1,5b12a8c2e8ac2b5b6ad4216d,奈何落叶纷飞,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31h8iku55jq5g4a5si3kc48bd038lh58?imageView2/2/w/120/format/jpg,0,,685fc168000000002000de02,1.75E+12,1
685fc7a20000000004016e39,1.75E+12,,685fbe43000000000d024cda,加1,66e543ff000000001d030421,1月7日,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31emm3bf5li505pn58fvne111et9e4uo?imageView2/2/w/120/format/jpg,0,,685fc3e30000000004018cd8,1.75E+12,0
685fdfed000000002000cd2f,1.75E+12,,685fbe43000000000d024cda,但姜真的特别好，尤其是吹空调的，喝点儿红糖姜水早上热热的特别排寒,5e40cbc3000000000100a459,玥玥妈,https://sns-avatar-qc.xhscdn.com/avatar/5e40cbc3000000000100a459.jpg?imageView2/2/w/120/format/jpg,0,,685fc168000000002000de02,1.75E+12,11
685fe7d5000000001102e3b0,1.75E+12,,685fbe43000000000d024cda,我能吃姜撞奶[偷笑R],5b9690b5166cc100010549de,被小兔子感动,https://sns-avatar-qc.xhscdn.com/avatar/5ccafe44bba57c000107d95c.jpg?imageView2/2/w/120/format/jpg,0,,685fc168000000002000de02,1.75E+12,5
685ff0150000000020032fd3,1.75E+12,,685fbe43000000000d024cda,哈哈哈同意,5dcb6de8000000000100785c,Echo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31je1hnhhj2005nebdnk08u2s7bq3e48?imageView2/2/w/120/format/jpg,0,,685fc3e30000000004018cd8,1.75E+12,0
685ff0b8000000000f03f42e,1.75E+12,,685fbe43000000000d024cda,嫩姜好吃，不辣,610383f60000000001008010,大佬出街,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30sssma45406g5o83gfr0900gvetugm0?imageView2/2/w/120/format/jpg,0,,685fc168000000002000de02,1.75E+12,1
685ff1390000000020010f85,1.75E+12,,685fbe43000000000d024cda,@不吃鱼丸,5b0aaefcf7e8b9380ddaa2af,请叫我仙人掌🌵,https://sns-avatar-qc.xhscdn.com/avatar/5b0aaefcf7e8b9380ddaa2af.jpg?imageView2/2/w/120/format/jpg,0,,685fc168000000002000de02,1.75E+12,0
685ff2b3000000000602f58c,1.75E+12,,685fbe43000000000d024cda,我也不吃姜，但是姜母鸭的姜好吃，嫩姜泡一下我也吃，我老家有把姜做成红色的干干辣辣的姜丝当小零食我也爱吃。我觉得自己好奇怪[笑哭R],5b67c3f3a6c3530001337fe4,哟嚯～,https://sns-avatar-qc.xhscdn.com/avatar/649ac6eb403ec505d32a0398.jpg?imageView2/2/w/120/format/jpg,0,,685fc168000000002000de02,1.75E+12,3
685ff8e8000000000c014a93,1.75E+12,,685fbe43000000000d024cda,我也是只能姜母鸭[吧唧R],5977034c50c4b41708848c98,杏仁^O^七宝🍄,https://sns-avatar-qc.xhscdn.com/avatar/626f5ca08a827b7dca496336.jpg?imageView2/2/w/120/format/jpg,0,,685fc3e30000000004018cd8,1.75E+12,0
686005fb000000001100cf54,1.75E+12,,685fbe43000000000d024cda,这还教不吃姜吗[笑哭R],5e84b2d00000000001003469,辣条小店,https://sns-avatar-qc.xhscdn.com/avatar/63cc9f7fd33732db82426862.jpg?imageView2/2/w/120/format/jpg,0,,685ff2b3000000000602f58c,1.75E+12,0
6860094a0000000011019da1,1.75E+12,,685fbe43000000000d024cda,平时我真不吃，炒菜里的姜我一口不碰，自己包饺子包包子我一点姜不放,5b67c3f3a6c3530001337fe4,哟嚯～,https://sns-avatar-qc.xhscdn.com/avatar/649ac6eb403ec505d32a0398.jpg?imageView2/2/w/120/format/jpg,0,,686005fb000000001100cf54,1.75E+12,0
6860b62d000000000c025db2,1.75E+12,,685fbe43000000000d024cda,可以试试姜母鸭，我当时在泉州吃的，我吃不出姜味,649c0337000000000a0203d1,Lan,https://sns-avatar-qc.xhscdn.com/avatar/649c0657232bb6f2242034a0.jpg?imageView2/2/w/120/format/jpg,0,,685fc168000000002000de02,1.75E+12,0
68667cac000000001303520b,1.75E+12,广东,685fbe43000000000d024cda,姜撞奶超好吃[害羞R],5b23d3d66b58b77dfe52d501,gulugulujing,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30sipu3of36504a69pu9tdl8117ksi0g?imageView2/2/w/120/format/jpg,0,,685fc168000000002000de02,1.75E+12,0
6866baa300000000200230e7,1.75E+12,河北,685fbe43000000000d024cda,我本来也不吃，但姜撞奶真的好吃[哭惹R],610970530000000001003f17,我已经拥抱你了～,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jdb4sriio2g5o89e19g8fona3qit30?imageView2/2/w/120/format/jpg,0,,685fc168000000002000de02,1.75E+12,0
686a2f1500000000200253a5,1.75E+12,湖北,685fbe43000000000d024cda,说明你还年轻，我年轻的时候也是，中年了就习惯了甚至喜欢了，因为真的驱寒,62242d7d000000002102a336,🍮美芽,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31gnp0j37jq605oh45luod8pm0o07m08?imageView2/2/w/120/format/jpg,0,,685fc168000000002000de02,1.75E+12,0
6870d3a50000000015000f76,1.75E+12,福建,685fbe43000000000d024cda,姜母鸭里的的姜真的特别特别美味[kissR],64c4e9bd000000000e02632d,火狐狸,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31cbqjg850u9g5p64t6ujkopd3vt4t5o?imageView2/2/w/120/format/jpg,0,,685fc3e30000000004018cd8,1.75E+12,0
685fcaa9000000000401ec3b,1.75E+12,,685fbe43000000000d024cda,这个阿嬷真的离谱，90岁能这么弯腰挪石块，我相信现在50%的年轻人做不了这个动作，至少我不行，怕腰突，主要也挪不动，真的好厉害，羡慕麻了,5c3d6c94000000000603eb96,momo,https://sns-avatar-qc.xhscdn.com/avatar/643222c7062888d4057add89.jpg?imageView2/2/w/120/format/jpg,0,,685fc900000000000c024abb,1.75E+12,162
685fd3e1000000000c015676,1.75E+12,,685fbe43000000000d024cda,我也是我班孩子累的要捶键盘突出 然后脊柱侧弯 然后我俩五十多保姆说 他没感觉到过抱孩子累带孩子累 我真的是[笑哭R][笑哭R][笑哭R],5606626967bc6556ebc881db,✨聪聪&蛋蛋妈咪✨,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hjauft4jq5g417kubh6j0erfko9a30?imageView2/2/w/120/format/jpg,0,,685fc900000000000c024abb,1.75E+12,7
685fdbf1000000001102e480,1.75E+12,,685fbe43000000000d024cda,对的呀 阿嬷身体太好了,5b6a313566f9e5000183a72e,Jas,https://sns-avatar-qc.xhscdn.com/avatar/66acb60dde7240a9cfc6ae97.jpg?imageView2/2/w/120/format/jpg,0,,685fcaa9000000000401ec3b,1.75E+12,6
685fdd4c0000000020025260,1.75E+12,,685fbe43000000000d024cda,现在年轻人腰突的很多[失望R],5c28aa140000000007011b00,空訫菜,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31cqs0peugu005n18l8a1q6o0i5pot7o?imageView2/2/w/120/format/jpg,0,,685fcaa9000000000401ec3b,1.75E+12,4
685fdeea000000000c0147d2,1.75E+12,,685fbe43000000000d024cda,@旷野 废墟,5b81654e3be3260001b8cb54,摸鱼小达人,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31cc1bepugm6g4ajp3liktiqk5nuc8fg?imageView2/2/w/120/format/jpg,0,,685fcaa9000000000401ec3b,1.75E+12,0
685ff915000000002003087a,1.75E+12,,685fbe43000000000d024cda,那个石墩我觉得确实有点重[笑哭R]我搬不动估计,5837ab6f50c4b40bea252a34,新手村小怪物培育指南👾,https://sns-avatar-qc.xhscdn.com/avatar/5df1f83788739d00019efb76.jpg?imageView2/2/w/120/format/jpg,0,,685fc900000000000c024abb,1.75E+12,0
68600518000000002000f30b,1.75E+12,,685fbe43000000000d024cda,哈哈哈哈哈哈哈好真实,610f6427000000000101e973,枫溪,https://sns-avatar-qc.xhscdn.com/avatar/610f6427000000000101e973.jpg?imageView2/2/w/120/format/jpg,0,,685ff57e000000000400f0c9,1.75E+12,0
68600629000000001102d183,1.75E+12,,685fbe43000000000d024cda,这精神头和状态 看过去只有七十多,56eba96584edcd341450d81a,钻木取火🐼,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30p13t0q0k400474jmckmbm0qnsa2re8?imageView2/2/w/120/format/jpg,0,,685ff57e000000000400f0c9,1.75E+12,2
6.86E+23,1.75E+12,,685fbe43000000000d024cda,狠狠➕1,5935e1826f02d60e6238ebe6,Ninana,https://sns-avatar-qc.xhscdn.com/avatar/643e25797dfc78daed5c2014.jpg?imageView2/2/w/120/format/jpg,0,,685fc900000000000c024abb,1.75E+12,0
686339e3000000002002f2c1,1.75E+12,河北,685fbe43000000000d024cda,[捂脸R]我才像九十岁,59de51d820e88f7930a2260a,小治今天画画了吗,https://sns-avatar-qc.xhscdn.com/avatar/5e12ff96245c23000156493b.jpg?imageView2/2/w/120/format/jpg,0,,68600629000000001102d183,1.75E+12,0
68633ec5000000000401868a,1.75E+12,美国,685fbe43000000000d024cda,我也是[笑哭R],56eba96584edcd341450d81a,钻木取火🐼,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30p13t0q0k400474jmckmbm0qnsa2re8?imageView2/2/w/120/format/jpg,0,,686339e3000000002002f2c1,1.75E+12,0
6874ecbf0000000015003bc7,1.75E+12,山东,685fbe43000000000d024cda,我擦，我爷爷也是九十岁，自己走路都走不动了。这奶奶九十岁能自己搬那么重的石墩子[点赞R][点赞R],5c34acb80000000007012085,著星,https://sns-avatar-qc.xhscdn.com/avatar/61ca74f7817a745f6a2df4e0.jpg?imageView2/2/w/120/format/jpg,0,,685fc900000000000c024abb,1.75E+12,0
6878f78200000000130352a9,1.75E+12,上海,685fbe43000000000d024cda,哈哈哈哈我也是绝对闪到腰,5a79a69f4eacab43adda7743,中分花仙子,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jrlecuj48004a1a9hj9utq3ql2i5g0?imageView2/2/w/120/format/jpg,0,,685fc900000000000c024abb,1.75E+12,0
685ff57e000000000400f0c9,1.75E+12,,685fbe43000000000d024cda,看到她90还有黑发就知道这个阿嫲不简单哦,5f9b8df1000000000101e716,骂我一辈子发不了财哦～,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316vb5bjcjm505nsrhnogbpomeutvvv0?imageView2/2/w/120/format/jpg,0,,685fc900000000000c024abb,1.75E+12,1
