comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
673354ba00000000190022e7,1731417274000,,673353e2000000001a035948,“一辈子都很忙，忙着工作，也忙着想家。”??,62ab2fac000000001902ba6c,gabbanasmama,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hbbtqvujs005olb5um6dejcrinn088?imageView2/2/w/120/format/jpg,819,,0,1754832485295,5.9万
67343fcc000000001503b903,1731477453000,,673353e2000000001a035948,“稻子到季节才能熟，但学费每月都要交。”,5a2f75404eacab59ba21a868,羊羊羊羊羊羊咩,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31i16cica6q6g4a07s3qk1a386q3e890?imageView2/2/w/120/format/jpg,191,,0,1754832485297,2.6万
673433a600000000020042c6,1731474342000,,673353e2000000001a035948,哇塞哇塞 问了一下外公 居然是我外公同学,5e14c4650000000001009c83,叫椰椰,https://sns-avatar-qc.xhscdn.com/avatar/5e14c4a860b6130001139ecc.jpg?imageView2/2/w/120/format/jpg,101,,0,1754832485325,1.7万
673413bd000000001a03146d,1731466173000,,673353e2000000001a035948,“我们住的都很远，一隔就是好多座山，纸很贵也买不到，想都没想过要给同学写信。但一直到现在，所有的纸我都会写满，写两面。”经历过物质短缺年代的一代人，会深深地将“爱惜物力”刻进骨子里，而我虽然接受过很多“勤俭节约”的教育，但是更多是口号而没有真正懂得“一针一线当思来之不易”。吾日三省吾身。,5a013877e8ac2b5822eef30b,冰块多多,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ibnfbc27o0049v8d1s7fsobcjqsevo?imageView2/2/w/120/format/jpg,43,,0,1754832485327,6923
67344369000000001802953c,1731478378000,,673353e2000000001a035948,有一种读初中课本上文章的感觉 文字朴素却能直击人心[赞R][赞R],5e8756850000000001001797,老太勇闯天涯,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31cm1e2bs0s605nk7aq2g85snartlfh0?imageView2/2/w/120/format/jpg,56,,0,1754832485329,4956
675030d4000000000701682f,1733308628000,,673353e2000000001a035948,语言好朴素，没有跌宕起伏的情节，但是好生动。好像那个乡间小路的早晨两个少年在打闹，弄翻了竹篮也不恼，一人一半咸鸭蛋，一人一半米饭，吃的津津有味,5c5717cd0000000010017fe7,BRIIZE,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ig7uh8i02505n2n2v6k2vv7u7tg9jo?imageView2/2/w/120/format/jpg,1,,0,1754832485331,42
67932461000000002103515c,1737696353000,,673353e2000000001a035948,爷爷，看到有这么多人喜欢你喜欢你的故事我也想让我爷爷能在平台上分享他的故事，我爷爷只有小学的文凭一辈子务农今天无意间翻到了他写了几千字的手稿回忆录，我太震惊了看完他的文字我真是觉得生错时代，一辈子好长也好快转眼他就70多岁了，他的日记里记录了他从小到大看得我眼泪直流[哭惹R],5587fe3d3397db1802eb2df3,冲浪的小网民,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31h95ve3v420g40rnv5v3qbfjsvg8qio?imageView2/2/w/120/format/jpg,2,,0,1754832485333,12
6757042a000000001b0038bc,1733755946000,,673353e2000000001a035948,写的好厉害。仿佛它下一秒就会出现在高考散文里[哭惹R],62b2ea09000000001b0281ca,滴铃铃铃铃铃,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31h3pbamv3c0g5olit84mt0eaee9ffn8?imageView2/2/w/120/format/jpg,0,,0,1754832485335,13
6756e872000000001a0180a5,1733748851000,,673353e2000000001a035948,@momo（还我关宏峰版） @梧外瞌睡虫 @讨厌戒断反应 [举手R][举手R][举手R],639dc4da0000000026007113,臭屁路小鹭爱吃小笼包,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3171g5hp30q6g5ostojd9gs8j6t2f35o?imageView2/2/w/120/format/jpg,3,,0,1754832485336,0
675ad41a000000001003df2d,1734005787000,,673353e2000000001a035948,初中毕业，作家水平，点了，祝爷爷身体健康，健康长寿[飞吻R],660b1b1a000000000b032f7b,别瞅,https://sns-avatar-qc.xhscdn.com/avatar/645b6b2504c28aa15eab1dac.jpg?imageView2/2/w/120/format/jpg,1,,0,1754832485338,4
6733554900000000180284b1,1731417418000,,673353e2000000001a035948,这句话太有冲击力了,66081090000000000600efc2,我厨芙莉莲怎么你了,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316h51nmh0u605pg82281hru2h5l15hg?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832486465,8344
67335ee7000000001b0222f3,1731419879000,,673353e2000000001a035948,@花火が瞬く夜に @幼稚园吃蔬菜小王 @乆级深海鱼 @小怪 [哭惹R][哭惹R][哭惹R],5f7a7c5e00000000010035bf,用户已注销,https://sns-avatar-qc.xhscdn.com/avatar/645b7ecfb46568f58064957a.jpg?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832486757,30
67340ac2000000001b025bdf,1731463875000,,673353e2000000001a035948,@@沉舟 [哭惹R],5dbc6a8c0000000001008d92,小黄不慌,https://sns-avatar-qc.xhscdn.com/avatar/5dbc6ae20666f30001106784.jpg?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832486760,17
67340b21000000001b037bec,1731463969000,,673353e2000000001a035948,@离离原尚祖 @时生。 @芒果青提西瓜的猛女,5baf76127dab0e0001f51b1f,ww歪歪,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31j6u9r65j46g4b7h8nr146ovpqobke0?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832486810,13
67340b76000000001b0250e7,1731464055000,,673353e2000000001a035948,@否极泰来,5c6d2395000000001000d1e6,大蝉丫头,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30qevsh1ag8005n3d4eak1kf6jcj82j0?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832486812,4
67340b82000000001b0254a6,1731464067000,,673353e2000000001a035948,[哭惹R][哭惹R][哭惹R][哭惹R][哭惹R]@呱,607ecdd800000000010066cc,海绵就要去灯塔??,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30q4ujb6j74005o3upnc08pmcigmc59g?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832486814,6
67340dc1000000001b036126,1731464641000,,673353e2000000001a035948,@噗通,5fdf61ec00000000010036b8,iwannabebetter-,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31122u4376k705nuvc7m08dlo0i20nk8?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832488136,2
673411910000000019000c96,1731465617000,,673353e2000000001a035948,@MJia,611b0b9300000000010005ec,醒醒,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo318vmo3skkc5g5o8r1e9g81fcbsthla0?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832488138,1
673414420000000002004857,1731466307000,,673353e2000000001a035948,[哭惹R]看完了写得真好,5a6d6704e8ac2b2bff502d42,否极泰来,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31cikhjfbgm0g4a14j0jg8ba2h54j8gg?imageView2/2/w/120/format/jpg,0,,67340b76000000001b0250e7,1754832488140,11
673414760000000018029450,1731466359000,,673353e2000000001a035948,[哭惹R],6026bd810000000001008b02,永遠に夢の中にいる,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30um88bgi5c6g5o16nm0g92o2g5eqj78?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832488142,0
67341482000000001702f4a1,1731466370000,,673353e2000000001a035948,@夕 @海陆空总督,62775540000000002102aeef,巴拉巴拉,https://sns-avatar-qc.xhscdn.com/avatar/64224810e38146c980ffadf1.jpg?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832488144,0
67341803000000001702cd6b,1731467268000,,673353e2000000001a035948,@小fong @散步桃桃,55e27229a75c95556a7af224,是汉三,https://sns-avatar-qc.xhscdn.com/avatar/63ffec571a5c041f3a6a2c3b.jpg?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832489696,0
673418f8000000001b007828,1731467513000,,673353e2000000001a035948,@栗子在这,5b1a6cc611be1047a4259052,岁月息已暮,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ho3q34tjq004a629tmcd42ipm1jkug?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832489699,1
67341a3d000000001a01b1eb,1731467837000,,673353e2000000001a035948,@??,635bc1900000000018028be2,允许存在,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jovsb1ij6005oqro68652v2okaahv0?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832489701,0
67341ab8000000001802bc96,1731467961000,,673353e2000000001a035948,@Rirlsh @Monseigneur @四玺丸子抗米袋 @小www啊 @玺子. OMG[哭惹R][哭惹R],62a49fd60000000021024354,十银shiyin,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hplisc73i105ol4jvb8cgqkpfotgu8?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832489703,1
67341b85000000001b024c29,1731468165000,,673353e2000000001a035948,@世世代代都是兜裆布派 @月铃鹿结 @黎猫猫的茉莉茶 @绷带zi @Ngy_i_ [哭惹R][哭惹R][哭惹R][哭惹R][哭惹R],5e6ceb8e0000000001008c5a,万华镜（属性在介绍）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ci1kj0sgm005njcte70932qgiremd8?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832489706,1
67341d38000000001b0022b1,1731468601000,,673353e2000000001a035948,@blue,5c86de84000000001602a617,小八,https://sns-avatar-qc.xhscdn.com/avatar/610ee2b4bde3099b63c3f8e1.jpg?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832491288,0
67341f43000000001a010f96,1731469123000,,673353e2000000001a035948,@竹子0116 @果儿 @baekhyun [哭惹R],5f303018000000000100ac2c,Mykaela??,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317d2ft5vgq6g5npg60c09b1chduldfo?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832491290,1
673420c6000000001a031892,1731469510000,,673353e2000000001a035948,@Zoe,5bd4615b8f0bde0001993ab7,黄天天,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vgrbun4m4704bkvtbglmelno9ph6so?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832491292,0
6734220e000000001802a658,1731469838000,,673353e2000000001a035948,@烽火戏春灵 [哭惹R][哭惹R][哭惹R],629958c000000000210286a0,Mope,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31gh6r5ebjq6g5okpb308d1l0n4phqb8?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832491294,1
6734249c0000000019001cf0,1731470492000,,673353e2000000001a035948,@赵想想 @小狗蘸蛋黄酱,5c5c6089000000001b0315ad,momo,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hr75udgjq6g5n2sc24mu5ddq4egtug?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832491296,2
673424bf00000000190025b8,1731470527000,,673353e2000000001a035948,眼泪掉了,5a91854a4eacab0574d18bb1,casper_vintage鬼马精灵中古商店,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31gfba7tmji104a1qgo2kl2th7cps8k8?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832492766,1
6734259e000000001b000676,1731470750000,,673353e2000000001a035948,@YUYU鹅,5abe116d4eacab590b167bda,LlsSrR,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30v4235alla6g4a42n98mquuqqidlamo?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832492769,0
673426a8000000001b0272bf,1731471017000,,673353e2000000001a035948,@冻柠茶_,634c194f000000001802b103,胍胍（强碱版）,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo311fmui8cmo6g5oqc357m5c834jhbst0?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832492784,1
673426e4000000001a030285,1731471077000,,673353e2000000001a035948,妈耶[哭惹R],55bccd623397db0ab4f95094,byBY,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31a14cci37i0g4113ut6m4k4kge6ek4g?imageView2/2/w/120/format/jpg,0,,67341803000000001702cd6b,1754832492786,0
67342715000000003d01e843,1731471125000,,673353e2000000001a035948,@momo探索家 [哭惹R],65aba212000000000e021b31,酸奶启动空空,https://sns-avatar-qc.xhscdn.com/avatar/645b802c0f5b598e07f39dc7.jpg?imageView2/2/w/120/format/jpg,0,,673354ba00000000190022e7,1754832492787,0
