note_id,type,title,desc,video_url,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,tag_list,last_modify_ts,note_url,source_keyword,xsec_token
679da83c0000000029012584,video,90岁自律女生高能量的一天是如何度过的,#90岁爷爷奶奶的日常[话题]# #日常vlog[话题]# #90岁自律奶奶[话题]# #闺蜜[话题]##自律遇见更好的自己[话题]##外婆[话题]##老人[话题]#,http://sns-video-bd.xhscdn.com/pre_post/1040g0cg31dbkvu9kge004bv00ui8pc7ttl3bsco,1738385468000,1738385468000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,7691,259,745,1054,,http://sns-webpic-qc.xhscdn.com/202508051013/accdcdcd5716079ae225cbb0ccf3ca4e/1040g00831dbl0u7a16004bv00ui8pc7tjik4tu8!nd_dft_wlteh_webp_3,"90岁爷爷奶奶的日常,日常vlog,90岁自律奶奶,闺蜜,自律遇见更好的自己,外婆,老人",1754360034852,https://www.xiaohongshu.com/explore/679da83c0000000029012584?xsec_token=ABNPopBOERF6YGBJ5Xt1JK2xzkPW5P40IEOtgc73sfoxU=&xsec_source=pc_search,,ABNPopBOERF6YGBJ5Xt1JK2xzkPW5P40IEOtgc73sfoxU=
67a18192000000002a00ea70,video,90岁自律女生高能量的一天是如何度过的,#日常vlog[话题]# #90岁爷爷奶奶的日常[话题]# #自律遇见更好的自己[话题]# #老人[话题]# #沉浸式记录生活[话题]# #高能量[话题]#,http://sns-video-bd.xhscdn.com/pre_post/1040g2t031dfceq66g88g4bv00ui8pc7tmajgbd0,1738637714000,1738637715000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,4万,3005,2444,6110,,http://sns-webpic-qc.xhscdn.com/202508051733/5c2bf2f00b3b88d1876184a5919ebb30/1040g00831dfd9spkh2004bv00ui8pc7tbkn12co!nd_dft_wlteh_webp_3,"日常vlog,90岁爷爷奶奶的日常,自律遇见更好的自己,老人,沉浸式记录生活,高能量",1754386413027,https://www.xiaohongshu.com/explore/67a18192000000002a00ea70?xsec_token=AB3ufQbTPBZ-Tte7hvpH1VdkW5fxqSW0SN6NBUJWtXis8=&xsec_source=pc_search,,AB3ufQbTPBZ-Tte7hvpH1VdkW5fxqSW0SN6NBUJWtXis8=
679c44360000000028029cd9,video,90岁自律女生高能量的一天是如何度过的,#日常vlog[话题]##90岁爷爷奶奶的日常[话题]# #自律遇见更好的自己[话题]# #高能量[话题]##自律[话题]##老人[话题]##外婆[话题]##90岁奶奶[话题]#,http://sns-video-bd.xhscdn.com/pre_post/1040g0cg31da9frrk12004bv00ui8pc7t7lsaq3g,1738294326000,1738294326000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,8255,325,911,1198,,http://sns-webpic-qc.xhscdn.com/202508051753/df5d9a91afeee312a55424e7b2121148/1040g2sg31da9i71tge704bv00ui8pc7th1773co!nd_dft_wlteh_webp_3,"日常vlog,90岁爷爷奶奶的日常,自律遇见更好的自己,高能量,自律,老人,外婆,90岁奶奶",1754387604752,https://www.xiaohongshu.com/explore/679c44360000000028029cd9?xsec_token=ABZu5qbeM60joXea5jgUs3uGtLzLm5ubrHi15zSrHhzdg=&xsec_source=pc_search,,ABZu5qbeM60joXea5jgUs3uGtLzLm5ubrHi15zSrHhzdg=
679b37e70000000029015285,video,90岁自律女生高能量的一天是如何度过的,#90岁爷爷奶奶的日常[话题]# #自律遇见更好的自己[话题]##老人[话题]##自律[话题]##高能量[话题]##日常vlog[话题]##外婆[话题]##90岁自律奶奶[话题]#,http://sns-video-bd.xhscdn.com/pre_post/1040g0cg31d98md3fg8004bv00ui8pc7tl0f77ig,1738225639000,1738225640000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,9902,317,592,983,,http://sns-webpic-qc.xhscdn.com/202508052039/b2e35471f1c2b9bbe50562dbde1a444b/1040g00831d98o9p20e004bv00ui8pc7tc18gaag!nd_dft_wlteh_webp_3,"90岁爷爷奶奶的日常,自律遇见更好的自己,老人,自律,高能量,日常vlog,外婆,90岁自律奶奶",1754397583286,https://www.xiaohongshu.com/explore/679b37e70000000029015285?xsec_token=ABtNlJwzaBT08nPnJ8uHih7bJTJ935OD76GD_UY6gysWc=&xsec_source=pc_search,,ABtNlJwzaBT08nPnJ8uHih7bJTJ935OD76GD_UY6gysWc=
6799b1770000000029010e10,video,阿嬷爱拜拜！圣杯一出，诸事顺利,#圣杯[话题]##90岁爷爷奶奶的日常[话题]# #日常vlog[话题]# #自律遇见更好的自己[话题]##老人[话题]#,http://sns-video-bd.xhscdn.com/pre_post/1040g0cg31d7p2120g8704bv00ui8pc7tc62nahg,1738125687000,1738125687000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,1.3万,298,485,618,,http://sns-webpic-qc.xhscdn.com/202508052044/5fc2e3f286b080886f8e1ed6c501f40e/1040g2sg31d7p4ug608704bv00ui8pc7t8al5tkg!nd_dft_wlteh_webp_3,"圣杯,90岁爷爷奶奶的日常,日常vlog,自律遇见更好的自己,老人",1754397846306,https://www.xiaohongshu.com/explore/6799b1770000000029010e10?xsec_token=ABBlSZ-B_4EieYMAmMRbLaqoojSscw_1CDhsc_1Egy8QY=&xsec_source=pc_search,,ABBlSZ-B_4EieYMAmMRbLaqoojSscw_1CDhsc_1Egy8QY=
6798a2e9000000002a00e757,video,阿嬷祝大家新年快乐！新的一年一起自律吧！,#新年快乐[话题]##自律遇见更好的自己[话题]##自律[话题]##老人[话题]##90岁爷爷奶奶的日常[话题]# #日常vlog[话题]# #90岁奶奶[话题]# #春节[话题]#,http://sns-video-bd.xhscdn.com/pre_post/1040g0cg31d6o1d5d0c704bv00ui8pc7ta1i36r0,1738056425000,1738056426000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,1.1万,238,482,208,,http://sns-webpic-qc.xhscdn.com/202508052058/0ab230e637247e54662e6b67254bfa2d/1040g00831d6o3qk312004bv00ui8pc7te0mgac8!nd_dft_wlteh_webp_3,"新年快乐,自律遇见更好的自己,自律,老人,90岁爷爷奶奶的日常,日常vlog,90岁奶奶,春节",1754398694125,https://www.xiaohongshu.com/explore/6798a2e9000000002a00e757?xsec_token=ABxbEyfEW99dbkHQEueYzBdAzkdfDu8mUJe2PQxAde3X8=&xsec_source=pc_search,,ABxbEyfEW99dbkHQEueYzBdAzkdfDu8mUJe2PQxAde3X8=
679b71d4000000002503db7c,video,阿嬷相当配合，一点都不扫兴,#阿玛特拉斯[话题]# #拜年就说阿玛特拉斯[话题]##火影忍者[话题]# #老人[话题]##日常vlog[话题]#,http://sns-video-bd.xhscdn.com/pre_post/1040g0cg31d9fs40tge704bv00ui8pc7tjrgjeu0,1738240468000,1738240468000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,2753,72,74,72,,http://sns-webpic-qc.xhscdn.com/202508052101/97cd51294a869fe82cf6f914508ef0e4/1040g00831d9fs5tjh2004bv00ui8pc7t88ntnr0!nd_dft_wlteh_webp_3,"阿玛特拉斯,拜年就说阿玛特拉斯,火影忍者,老人,日常vlog",1754398893162,https://www.xiaohongshu.com/explore/679b71d4000000002503db7c?xsec_token=ABtNlJwzaBT08nPnJ8uHih7ez6zW6fG8dJ1cKjgnPC6OQ=&xsec_source=pc_search,,ABtNlJwzaBT08nPnJ8uHih7ez6zW6fG8dJ1cKjgnPC6OQ=
679da83c0000000029012584,video,90岁自律女生高能量的一天是如何度过的,#90岁爷爷奶奶的日常[话题]# #日常vlog[话题]# #90岁自律奶奶[话题]# #闺蜜[话题]##自律遇见更好的自己[话题]##外婆[话题]##老人[话题]#,http://sns-video-bd.xhscdn.com/pre_post/1040g0cg31dbkvu9kge004bv00ui8pc7ttl3bsco,1738385468000,1738385468000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,1千+,10+,10+,1千+,,http://sns-webpic-qc.xhscdn.com/202508041532/2e317d07950a50fce8cf005f03b08e6c/1040g00831dbl0u7a16004bv00ui8pc7tjik4tu8!nd_dft_wlteh_jpg_3,"90岁爷爷奶奶的日常,日常vlog,90岁自律奶奶,闺蜜,自律遇见更好的自己,外婆,老人",1754292766822,https://www.xiaohongshu.com/explore/679da83c0000000029012584?xsec_token=ABNPopBOERF6YGBJ5Xt1JK2yK_-7A789NfAYlOttSNuAo=&xsec_source=pc_search,,ABNPopBOERF6YGBJ5Xt1JK2yK_-7A789NfAYlOttSNuAo=
679da83c0000000029012584,video,90岁自律女生高能量的一天是如何度过的,#90岁爷爷奶奶的日常[话题]# #日常vlog[话题]# #90岁自律奶奶[话题]# #闺蜜[话题]##自律遇见更好的自己[话题]##外婆[话题]##老人[话题]#,http://sns-video-bd.xhscdn.com/pre_post/1040g0cg31dbkvu9kge004bv00ui8pc7ttl3bsco,1738385468000,1738385468000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,1千+,10+,10+,1千+,,http://sns-webpic-qc.xhscdn.com/202508042123/3ad812e8b1931d6327a5e2a89619d793/1040g00831dbl0u7a16004bv00ui8pc7tjik4tu8!nd_dft_wlteh_jpg_3,"90岁爷爷奶奶的日常,日常vlog,90岁自律奶奶,闺蜜,自律遇见更好的自己,外婆,老人",1754313817742,https://www.xiaohongshu.com/explore/679da83c0000000029012584?xsec_token=ABNPopBOERF6YGBJ5Xt1JK2yK_-7A789NfAYlOttSNuAo=&xsec_source=pc_search,,ABNPopBOERF6YGBJ5Xt1JK2yK_-7A789NfAYlOttSNuAo=
679da83c0000000029012584,video,90岁自律女生高能量的一天是如何度过的,#90岁爷爷奶奶的日常[话题]# #日常vlog[话题]# #90岁自律奶奶[话题]# #闺蜜[话题]##自律遇见更好的自己[话题]##外婆[话题]##老人[话题]#,http://sns-video-bd.xhscdn.com/pre_post/1040g0cg31dbkvu9kge004bv00ui8pc7ttl3bsco,1738385468000,1738385468000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,1千+,10+,10+,1千+,,http://sns-webpic-qc.xhscdn.com/202508042136/414128fa16bcef64c928db40746dc4eb/1040g00831dbl0u7a16004bv00ui8pc7tjik4tu8!nd_dft_wlteh_jpg_3,"90岁爷爷奶奶的日常,日常vlog,90岁自律奶奶,闺蜜,自律遇见更好的自己,外婆,老人",1754314565908,https://www.xiaohongshu.com/explore/679da83c0000000029012584?xsec_token=ABNPopBOERF6YGBJ5Xt1JK2yK_-7A789NfAYlOttSNuAo=&xsec_source=pc_search,,ABNPopBOERF6YGBJ5Xt1JK2yK_-7A789NfAYlOttSNuAo=
