comment_id,create_time,ip_location,note_id,content,user_id,nickname,avatar,sub_comment_count,pictures,parent_comment_id,last_modify_ts,like_count
682eab04000000001c016c7d,1747888901000,,682ea91d0000000022006a90,这个驱蚊水感觉很下饭[捂脸R],55642ccfb7ba224fcacc3763,黑饼干,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31fvhc094g20040mg69mcudr3tfscmlo?imageView2/2/w/120/format/jpg,14,,0,1753882477420,594
682eb5a70000000009015bbd,1747891623000,,682ea91d0000000022006a90,梅英真的神！蒸鱼的那个葱，我看别人都是切出来的丝的状态，我一直都不会，梅英阿嬷用牙签完美解决。[捂脸R],660b9e65000000000600d840,最爱哈密瓜,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo313bjla8gg85g5pgbjpihhm205if5ei8?imageView2/2/w/120/format/jpg,5,,0,1753882477424,109
682ff9560000000007037f3c,1747974486000,,682ea91d0000000022006a90,真的好喜欢梅英哎，作为长辈慈爱，不说教，会各种电器，还配合摄影师做测评[飞吻R],5ec329480000000001005b7f,不想干活,https://sns-avatar-qc.xhscdn.com/avatar/cd255d0e201935e0d852bd371f18c198.jpg?imageView2/2/w/120/format/jpg,1,,0,1753882477459,94
682f3aec0000000009016141,1747925741000,,682ea91d0000000022006a90,我家不说他山是山药，我们说这种是深薯或大薯,617dd93300000000020208fb,momo777,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31k5p0ju03q6g5obtr4pgk27r14p0cfg?imageView2/2/w/120/format/jpg,11,,0,1753882477497,47
682f0eec00000000030357a7,1747914476000,,682ea91d0000000022006a90,我跟你说实话吧，我还是第一次怎么想给人家当孙子[害羞R][害羞R][害羞R],5ae0a40611be105b00836254,五条九条悟,https://sns-avatar-qc.xhscdn.com/avatar/669e1d252bad2bf2afa43a1d.jpg?imageView2/2/w/120/format/jpg,2,,0,1753882477537,56
6838719a000000000900f480,1748529563000,,682ea91d0000000022006a90,请问，用牛奶盒子内侧切菜，是单纯为了废物利用还是有其他的说法？,5b49b7fd4eacab31e93a2e22,榴莲牛奶牛角包,https://sns-avatar-qc.xhscdn.com/avatar/60d1e3b468da882f7068146d.jpg?imageView2/2/w/120/format/jpg,7,,0,1753882477577,13
683afb4c000000001c028d4d,1748695885000,,682ea91d0000000022006a90,为啥切菜不用菜板？,5a92b94811be10271e5c4d92,愿一切顺利,https://sns-avatar-qc.xhscdn.com/avatar/5a92b99414de4166dbdd5355.jpg?imageView2/2/w/120/format/jpg,5,,0,1753882477618,5
6863a78e000000000c017b7c,1751361425000,河北,682ea91d0000000022006a90,,5fa3ec41000000000101f506,不染,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jog6e62io005nt3th0gbt86e8s8dr8?imageView2/2/w/120/format/jpg,3,http://sns-webpic-qc.xhscdn.com/202507302134/cc2af6b4275809a0f8058eb49c98aa23/comment/1040g2h031jcvlhhuiu2g5pd9v2njbpcj0prlftg!nd_whgt34_webp_wm_1,0,1753882477663,0
685422010000000007035302,1750344194000,,682ea91d0000000022006a90,这扇子是我奶奶做的，九六年的老成员,5ac343b14eacab609737b3bd,猪队长🍀,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo312slh887546g4a48fu1r3cttn21sp00?imageView2/2/w/120/format/jpg,1,http://sns-webpic-qc.xhscdn.com/202507302134/8ae94df1ecd2bc4d44f2377065795ca8/comment/1040g2h031itp7dag0u4g4a48fu1r3cttl4piebo!nd_whlt34_webp_wm_1,0,1753882477703,4
68387c24000000000103c46b,1748532260000,,682ea91d0000000022006a90,请问福建那边管视频里那个像芋头一样的东西叫山药？那我们常说的铁棍山药的那种长条的又该叫啥,5aafbb00e8ac2b3a1d2a2e76,理性买谷,https://sns-avatar-qc.xhscdn.com/avatar/6382e5561088f1cc3e4d6b42.jpg?imageView2/2/w/120/format/jpg,2,,0,1753882477745,0
682eadb6000000000103f75f,1747889591000,,682ea91d0000000022006a90,藿香正气水你确定吗[笑哭R],5a2bbbb84eacab143ad1b730,K～K,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo3199k13dq4u004a0615trhdpgnvp55tg?imageView2/2/w/120/format/jpg,0,,682eab04000000001c016c7d,1753882479105,76
682eaf19000000000103d69b,1747889945000,,682ea91d0000000022006a90,可能是一股菜味,628ef899000000001501f3fb,阿毛的生活记事簿,https://sns-avatar-qc.xhscdn.com/avatar/1000g2jo2gjqaqgei805g5okev2clbsvrpdg3qbo?imageView2/2/w/120/format/jpg,0,,682eab04000000001c016c7d,1753882480067,9
682eafa3000000001c01fb57,1747890083000,,682ea91d0000000022006a90,你饿了[抠鼻R][抠鼻R][抠鼻R],5a9f5a79e8ac2b21c9573199,姜辰岩,https://sns-avatar-qc.xhscdn.com/avatar/66646e2fb8315cc22c1a3948.jpg?imageView2/2/w/120/format/jpg,0,,682eab04000000001c016c7d,1753882480109,7
