note_id,type,title,desc,video_url,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,tag_list,last_modify_ts,note_url,source_keyword,xsec_token
682ea91d0000000022006a90,video,90岁自律女生自制驱蚊水真的好用吗,?#自律遇见更好的自己[话题]#? ?#90岁爷爷奶奶的日常[话题]#? ?#日常vlog[话题]#? ?#高能量[话题]#?,http://sns-video-bd.xhscdn.com/spectrum/1040g35831hp89ra8340g4bv00ui8pc7t9i1mkno,1747888413000,1747888413000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,7898,439,456,412,,http://sns-webpic-qc.xhscdn.com/202507302134/ce882f57a95849d5232e8cfc75211141/spectrum/1040g0k031hp8b65h34004bv00ui8pc7t8v7mcbo!nd_dft_wlteh_webp_3,"自律遇见更好的自己,90岁爷爷奶奶的日常,日常vlog,高能量",1753882476352,https://www.xiaohongshu.com/explore/682ea91d0000000022006a90?xsec_token=AB7gc312H8VvS9FmHly5ilJ0DRsxxaZU4bBZsQkb-ejAw=&xsec_source=pc_search,,AB7gc312H8VvS9FmHly5ilJ0DRsxxaZU4bBZsQkb-ejAw=
682d4003000000002202d4fa,video,90岁自律女生高能量的一天是如何度过的,?#自律遇见更好的自己[话题]#?????#90岁爷爷奶奶的日常[话题]#?????#日常vlog[话题]#????#洗地机[话题]#????#追觅[话题]#????#追觅洗地机[话题]#????#追觅t50ultra[话题]#????#618[话题]#????#618洗地机[话题]#?,http://sns-video-bd.xhscdn.com/spectrum/1040g0jg31hns7b28kq004bv00ui8pc7ttagvq0g,1747799723000,1747819470000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,3.1万,2509,960,1989,,http://sns-webpic-qc.xhscdn.com/202507302147/1e62244cc5e81ce0953db9c2401c9662/spectrum/1040g34o31ho7gc68380g4bv00ui8pc7t0g6pi1g!nd_dft_wlteh_webp_3,"自律遇见更好的自己,90岁爷爷奶奶的日常,日常vlog,洗地机,追觅,追觅洗地机,追觅t50ultra,618,618洗地机",1753883221305,https://www.xiaohongshu.com/explore/682d4003000000002202d4fa?xsec_token=ABRujbc3ZAfZvNKR_FUZJviHcdzVk0A3M1gYGrmcrtVWs=&xsec_source=pc_search,,ABRujbc3ZAfZvNKR_FUZJviHcdzVk0A3M1gYGrmcrtVWs=
683a7cd00000000021003f0a,video,阿嬷带你们体验莆田的端午“五日节”,?#90岁爷爷奶奶的日常[话题]#? ?#自律遇见更好的自己[话题]#? ?#日常vlog[话题]#? ?#端午[话题]#? ?#端午安康[话题]#? ?#今日端午[话题]#?,http://sns-video-bd.xhscdn.com/spectrum/1040g35831i4pttidmm004bv00ui8pc7tsunh6c0,1748663504000,1748663505000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,4265,139,223,130,,http://sns-webpic-qc.xhscdn.com/202507302207/1f02e93a60ed7e2357ee25658a2dcd02/spectrum/1040g0k031i4pu9576k004bv00ui8pc7t8nfeq0o!nd_dft_wlteh_webp_3,"90岁爷爷奶奶的日常,自律遇见更好的自己,日常vlog,端午,端午安康,今日端午",1753884469995,https://www.xiaohongshu.com/explore/683a7cd00000000021003f0a?xsec_token=ABRNAzVM3E7XQKE1x6R8qGWrAUED9XJwjtfCGf8vfceVE=&xsec_source=pc_search,,ABRNAzVM3E7XQKE1x6R8qGWrAUED9XJwjtfCGf8vfceVE=
6837d67e000000002001c372,video,当你有个永远觉得大家上火的阿嬷是什么体验,?#vlog日常[话题]#???#好好吃饭好好生活[话题]#???#90岁爷爷奶奶的日常[话题]#???#自律遇见更好的自己[话题]#???#美食vlog[话题]#???#海石花[话题]#??,http://sns-video-bd.xhscdn.com/spectrum/1040g0jg31i2fropgmk004bv00ui8pc7t2kfpsdg,1748489854000,1748508154000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,5.5万,4288,2414,3332,,http://sns-webpic-qc.xhscdn.com/202507302213/f2d29aff396acefd1ffe52760a7b524c/spectrum/1040g0k031i2717lt6q004bv00ui8pc7t5n174t0!nd_dft_wlteh_webp_3,"vlog日常,好好吃饭好好生活,90岁爷爷奶奶的日常,自律遇见更好的自己,美食vlog,海石花",1753884821785,https://www.xiaohongshu.com/explore/6837d67e000000002001c372?xsec_token=ABtsZGbym5c0zj9-oGvjhEvHwdLqI_S4Y5QVQp9E40t5k=&xsec_source=pc_search,,ABtsZGbym5c0zj9-oGvjhEvHwdLqI_S4Y5QVQp9E40t5k=
683528dd0000000021009f66,video,当你有个爱豆阿嬷，是种什么体验,?#90岁爷爷奶奶的日常[话题]#? ?#自律遇见更好的自己[话题]#? ?#日常vlog[话题]#? ?#美食[话题]#?,http://sns-video-bd.xhscdn.com/spectrum/1040g0jg31hvj1rri5o004bv00ui8pc7t7t38008,1748314333000,1748314334000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,1.7万,993,918,744,,http://sns-webpic-qc.xhscdn.com/202507302300/ee811478531e83f8ba48b0849a56de2b/spectrum/1040g34o31hvj20bfli7g4bv00ui8pc7t6mdtp28!nd_dft_wlteh_webp_3,"90岁爷爷奶奶的日常,自律遇见更好的自己,日常vlog,美食",1753887603165,https://www.xiaohongshu.com/explore/683528dd0000000021009f66?xsec_token=ABeg-e8qiQhI1doNR3oepnZoSU4rFOHU7gGYbkb8jhL-0=&xsec_source=pc_search,,ABeg-e8qiQhI1doNR3oepnZoSU4rFOHU7gGYbkb8jhL-0=
681b45e800000000230006f1,video,90岁女生挑战花100逛吃莆田,#自律遇见更好的自己[话题]# #90岁爷爷奶奶的日常[话题]# #日常vlog[话题]# #老人[话题]# #美食vlog[话题]# #100元挑战[话题]#,http://sns-video-bd.xhscdn.com/pre_post/1040g2t031h68tqpi3a004bv00ui8pc7t0mdefi0,1746617832000,1746617833000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,6445,303,447,560,,http://sns-webpic-qc.xhscdn.com/202507302309/8c599e3879f40e1e9eb15d5c97067b83/1040g00831h6a7ui93c004bv00ui8pc7tllr5kj8!nd_dft_wlteh_webp_3,"自律遇见更好的自己,90岁爷爷奶奶的日常,日常vlog,老人,美食vlog,100元挑战",1753888177725,https://www.xiaohongshu.com/explore/681b45e800000000230006f1?xsec_token=ABD_QUBetyTHMtq30yfb82l6NdsHZIeZ6NtaEeKot67TI=&xsec_source=pc_search,,ABD_QUBetyTHMtq30yfb82l6NdsHZIeZ6NtaEeKot67TI=
6817077b0000000022029686,video,90岁女生如何高能量度过五一,#90岁爷爷奶奶的日常[话题]# #自律遇见更好的自己[话题]# #老人[话题]# #日常vlog[话题]# #自律[话题]# #高能量[话题]#,http://sns-video-bd.xhscdn.com/1040g00g31h2430qi3c704bv00ui8pc7t22npcao,1746339707000,1746339707000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,6516,185,323,311,,http://sns-webpic-qc.xhscdn.com/202507302309/b3cc137e57cd9f10a1e6dc404ba4d70b/1040g00831h2430qf38004bv00ui8pc7tv9ng8ng!nd_dft_wlteh_webp_3,"90岁爷爷奶奶的日常,自律遇见更好的自己,老人,日常vlog,自律,高能量",1753888177726,https://www.xiaohongshu.com/explore/6817077b0000000022029686?xsec_token=AB365-YTCFzZa7vqPAQCz-TeEeWShV4bck5M3khDZghYw=&xsec_source=pc_search,,AB365-YTCFzZa7vqPAQCz-TeEeWShV4bck5M3khDZghYw=
682bf5ee000000002202f33c,video,90岁自律女生挑战做陶艺的一天,?#90岁爷爷奶奶的日常[话题]#? ?#自律遇见更好的自己[话题]#? ?#日常vlog[话题]#? ?#520[话题]#?,http://sns-video-bd.xhscdn.com/spectrum/1040g35831hmjuvhn42004bv00ui8pc7t0m30h20,1747711470000,1747711471000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,7393,274,420,459,,http://sns-webpic-qc.xhscdn.com/202507302319/0d63e6024019de26ec0f08c886929ab9/spectrum/1040g0k031hmjv8j5k2004bv00ui8pc7tsbjkklg!nd_dft_wlteh_webp_3,"90岁爷爷奶奶的日常,自律遇见更好的自己,日常vlog,520",1753888780534,https://www.xiaohongshu.com/explore/682bf5ee000000002202f33c?xsec_token=AB59x90ZeiYMDMQZ0SSTQPqtRIK5GPIM10e3FIXPHN4zE=&xsec_source=pc_search,,AB59x90ZeiYMDMQZ0SSTQPqtRIK5GPIM10e3FIXPHN4zE=
6825c440000000002202a277,video,90岁自律女生高能量的一天是如何度过的,?#自律遇见更好的自己[话题]#? ?#90岁爷爷奶奶的日常[话题]#? ?#日常vlog[话题]#?,http://sns-video-bd.xhscdn.com/spectrum/1040g0jg31hgiaqv5k2004bv00ui8pc7t8no0lbg,1747305536000,1747305537000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,8956,374,470,543,,http://sns-webpic-qc.xhscdn.com/202507302319/5c1e7c2f940e1b15790389232e3999fa/spectrum/1040g0k031hgiaq9jj8004bv00ui8pc7to5ksc6g!nd_dft_wlteh_webp_3,"自律遇见更好的自己,90岁爷爷奶奶的日常,日常vlog",1753888780535,https://www.xiaohongshu.com/explore/6825c440000000002202a277?xsec_token=ABFGTt0bh4SJsMDIr1YXojBAn7wB19BE8naWqM1HUEvtk=&xsec_source=pc_search,,ABFGTt0bh4SJsMDIr1YXojBAn7wB19BE8naWqM1HUEvtk=
681f1d0d00000000220241b1,video,当你们90岁了会是一个什么样的生活状态？,?#自律遇见更好的自己[话题]#? ?#90岁爷爷奶奶的日常[话题]#? ?#90岁爷爷奶奶的日常[话题]#? ?#母亲节[话题]#? ?#妈妈的厉害藏不住了[话题]#?,http://sns-video-bd.xhscdn.com/spectrum/1040g0jg31ha2edl5j80g4bv00ui8pc7tbr72560,1746869517000,1746869517000,5c0fa48c000000000503b0fd,梅英阿嬷,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31hmk0viqja704bv00ui8pc7te5en18o,1.7万,913,959,1053,,http://sns-webpic-qc.xhscdn.com/202507302319/95fb768726a86fb927c09435cb93cd3e/spectrum/1040g34o31ha2em7h420g4bv00ui8pc7tulv2vd0!nd_dft_wlteh_webp_3,"自律遇见更好的自己,90岁爷爷奶奶的日常,90岁爷爷奶奶的日常,母亲节,妈妈的厉害藏不住了",1753888780558,https://www.xiaohongshu.com/explore/681f1d0d00000000220241b1?xsec_token=ABTr8T3J3UvOFYUO2qIScZ_hxuCw614Wrk67yHA_0iqZY=&xsec_source=pc_search,,ABTr8T3J3UvOFYUO2qIScZ_hxuCw614Wrk67yHA_0iqZY=
